product_id,quantity_sold,sale_date,total_amount
1081,1,2024-12-16,100
1082,,2024-12-17,100
1083,3,2024-12-18,300
1084,4,2024-12-19,400
1085,5,2024-12-20,500
1086,1,2024-12-21,100
1087,2,2024-12-22,200
1088,3,2024-12-23,300
,4,2024-12-24,400
1090,5,2024-12-25,500
1091,1,2024-12-26,100
1092,2,2024-12-27,200
1093,3,2024-12-28,300
1094,4,2024-12-29,400
1095,5,2024-12-30,500
1096,1,2024-01-01,100
1097,2,2024-01-02,200
1098,3,2024-01-03,300
1099,4,2024-01-04,400
1100,5,2024-01-05,500
1101,1,2024-01-06,100
1102,2,2024-01-07,200
1103,3,2024-01-08,
1104,4,2024-01-09,400
1105,,2024-01-10,100
,1,2024-01-11,100
1107,2,2024-01-12,200
1108,3,2024-01-13,300
1109,4,2024-01-14,400
1110,5,2024-01-15,500
1111,1,2024-01-16,100
1112,2,2024-01-17,200
1113,3,2024-01-18,300
1114,4,2024-01-19,400
1115,5,2024-01-20,500
1116,1,2024-01-21,100
1117,2,2024-01-22,200
1118,3,2024-01-23,300
1119,4,2024-01-24,400
1120,5,2024-01-25,500
1121,1,2024-01-26,100
1122,2,2024-01-27,200
,3,2024-01-28,300
1124,4,2024-01-29,400
1125,5,2024-01-30,500
1126,1,2024-01-31,100
1127,2,2024-02-01,200
1128,,2024-02-02,100
1129,4,2024-02-03,400
1130,5,2024-02-04,500
1131,1,2024-02-05,100
1132,2,2024-02-06,
1133,3,2024-02-07,300
1134,4,2024-02-08,400
1135,5,2024-02-09,500
1136,1,2024-02-10,100
1137,2,2024-02-11,200
1138,3,2024-02-12,300
1139,4,2024-02-13,400
,5,2024-02-14,500
1141,1,2024-02-15,100
1142,2,2024-02-16,200
1143,3,2024-02-17,300
1144,4,2024-02-18,400
1145,5,2024-02-19,500
1146,1,2024-02-20,100
1147,2,2024-02-21,200
1148,3,2024-02-22,300
1149,4,2024-02-23,400
1150,5,2024-02-24,500
1151,,2024-02-25,100
1152,2,2024-02-26,200
1153,3,2024-02-27,300
1154,4,2024-02-28,400
1155,5,2024-02-29,500
1156,1,2024-03-01,100
,2,2024-03-02,200
1158,3,2024-03-03,300
1159,4,2024-03-04,400
1160,5,2024-03-05,500
1161,1,2024-03-06,
1162,2,2024-03-07,200
1163,3,2024-03-08,300
1164,4,2024-03-09,400
1165,5,2024-03-10,500
1166,1,2024-03-11,100
1167,2,2024-03-12,200
1168,3,2024-03-13,300
1169,4,2024-03-14,400
1170,5,2024-03-15,500
1171,1,2024-03-16,100
1172,2,2024-03-17,200
1173,3,2024-03-18,300
,,2024-03-19,100
1175,5,2024-03-20,500
1176,1,2024-03-21,100
1177,2,2024-03-22,200
1178,3,2024-03-23,300
1179,4,2024-03-24,400
1180,5,2024-03-25,500
1181,1,2024-03-26,100
1182,2,2024-03-27,200
1183,3,2024-03-28,300
1184,4,2024-03-29,400
1185,5,2024-03-30,500
1186,1,2024-03-31,100
1187,2,2024-04-01,200
1188,3,2024-04-02,300
1189,4,2024-04-03,400
1190,5,2024-04-04,
,1,2024-04-05,100
1192,2,2024-04-06,200
1193,3,2024-04-07,300
1194,4,2024-04-08,400
1195,5,2024-04-09,500
1196,1,2024-04-10,100
1197,,2024-04-11,100
1198,3,2024-04-12,300
1199,4,2024-04-13,400
1200,5,2024-04-14,500
1201,1,2024-04-15,100
1202,2,2024-04-16,200
1203,3,2024-04-17,300
1204,4,2024-04-18,400
1205,5,2024-04-19,500
1206,1,2024-04-20,100
1207,2,2024-04-21,200
,3,2024-04-22,300
1209,4,2024-04-23,400
1210,5,2024-04-24,500
1211,1,2024-04-25,100
1212,2,2024-04-26,200
1213,3,2024-04-27,300
1214,4,2024-04-28,400
1215,5,2024-04-29,500
1216,1,2024-04-30,100
1217,2,2024-05-01,200
1218,3,2024-05-02,300
1219,4,2024-05-03,
1220,,2024-05-04,100
1221,1,2024-05-05,100
1222,2,2024-05-06,200
1223,3,2024-05-07,300
1224,4,2024-05-08,400
,5,2024-05-09,500
1226,1,2024-05-10,100
1227,2,2024-05-11,200
1228,3,2024-05-12,300
1229,4,2024-05-13,400
1230,5,2024-05-14,500
1231,1,2024-05-15,100
1232,2,2024-05-16,200
1233,3,2024-05-17,300
1234,4,2024-05-18,400
1235,5,2024-05-19,500
1236,1,2024-05-20,100
1237,2,2024-05-21,200
1238,3,2024-05-22,300
1239,4,2024-05-23,400
1240,5,2024-05-24,500
1241,1,2024-05-25,100
,2,2024-05-26,200
1243,,2024-05-27,100
1244,4,2024-05-28,400
1245,5,2024-05-29,500
1246,1,2024-05-30,100
1247,2,2024-05-31,200
1248,3,2024-06-01,
1249,4,2024-06-02,400
1250,5,2024-06-03,500
1251,1,2024-06-04,100
1252,2,2024-06-05,200
1253,3,2024-06-06,300
1254,4,2024-06-07,400
1255,5,2024-06-08,500
1256,1,2024-06-09,100
1257,2,2024-06-10,200
1258,3,2024-06-11,300
,4,2024-06-12,400
1260,5,2024-06-13,500
1261,1,2024-06-14,100
1262,2,2024-06-15,200
1263,3,2024-06-16,300
1264,4,2024-06-17,400
1265,5,2024-06-18,500
1266,,2024-06-19,100
1267,2,2024-06-20,200
1268,3,2024-06-21,300
1269,4,2024-06-22,400
1270,5,2024-06-23,500
1271,1,2024-06-24,100
1272,2,2024-06-25,200
1273,3,2024-06-26,300
1274,4,2024-06-27,400
1275,5,2024-06-28,500
,1,2024-06-29,100
1277,2,2024-06-30,
1278,3,2024-07-01,300
1279,4,2024-07-02,400
1280,5,2024-07-03,500
1281,1,2024-07-04,100
1282,2,2024-07-05,200
1283,3,2024-07-06,300
1284,4,2024-07-07,400
1285,5,2024-07-08,500
1286,1,2024-07-09,100
1287,2,2024-07-10,200
1288,3,2024-07-11,300
1289,,2024-07-12,100
1290,5,2024-07-13,500
1291,1,2024-07-14,100
1292,2,2024-07-15,200
,3,2024-07-16,300
1294,4,2024-07-17,400
1295,5,2024-07-18,500
1296,1,2024-07-19,100
1297,2,2024-07-20,200
1298,3,2024-07-21,300
1299,4,2024-07-22,400
1300,5,2024-07-23,500
1301,1,2024-07-24,100
1302,2,2024-07-25,200
1303,3,2024-07-26,300
1304,4,2024-07-27,400
1305,5,2024-07-28,500
1306,1,2024-07-29,
1307,2,2024-07-30,200
1308,3,2024-07-31,300
1309,4,2024-08-01,400
,5,2024-08-02,500
1311,1,2024-08-03,100
1312,,2024-08-04,100
1313,3,2024-08-05,300
1314,4,2024-08-06,400
1315,5,2024-08-07,500
1316,1,2024-08-08,100
1317,2,2024-08-09,200
1318,3,2024-08-10,300
1319,4,2024-08-11,400
1320,5,2024-08-12,500
1321,1,2024-08-13,100
1322,2,2024-08-14,200
1323,3,2024-08-15,300
1324,4,2024-08-16,400
1325,5,2024-08-17,500
1326,1,2024-08-18,100
,2,2024-08-19,200
1328,3,2024-08-20,300
1329,4,2024-08-21,400
1330,5,2024-08-22,500
1331,1,2024-08-23,100
1332,2,2024-08-24,200
1333,3,2024-08-25,300
1334,4,2024-08-26,400
1335,,2024-08-27,
1336,1,2024-08-28,100
1337,2,2024-08-29,200
1338,3,2024-08-30,300
1339,4,2024-08-31,400
1340,5,2024-09-01,500
1341,1,2024-09-02,100
1342,2,2024-09-03,200
1343,3,2024-09-04,300
,4,2024-09-05,400
1345,5,2024-09-06,500
1346,1,2024-09-07,100
1347,2,2024-09-08,200
1348,3,2024-09-09,300
1349,4,2024-09-10,400
1350,5,2024-09-11,500
1351,1,2024-09-12,100
1352,2,2024-09-13,200
1353,3,2024-09-14,300
1354,4,2024-09-15,400
1355,5,2024-09-16,500
1356,1,2024-09-17,100
1357,2,2024-09-18,200
1358,,2024-09-19,100
1359,4,2024-09-20,400
1360,5,2024-09-21,500
,1,2024-09-22,100
1362,2,2024-09-23,200
1363,3,2024-09-24,300
1364,4,2024-09-25,
1365,5,2024-09-26,500
1366,1,2024-09-27,100
1367,2,2024-09-28,200
1368,3,2024-09-29,300
1369,4,2024-09-30,400
1370,5,2024-10-01,500
1371,1,2024-10-02,100
1372,2,2024-10-03,200
1373,3,2024-10-04,300
1374,4,2024-10-05,400
1375,5,2024-10-06,500
1376,1,2024-10-07,100
1377,2,2024-10-08,200
,3,2024-10-09,300
1379,4,2024-10-10,400
1380,5,2024-10-11,500
1381,,2024-10-12,100
1382,2,2024-10-13,200
1383,3,2024-10-14,300
1384,4,2024-10-15,400
1385,5,2024-10-16,500
1386,1,2024-10-17,100
1387,2,2024-10-18,200
1388,3,2024-10-19,300
1389,4,2024-10-20,400
1390,5,2024-10-21,500
1391,1,2024-10-22,100
1392,2,2024-10-23,200
1393,3,2024-10-24,
1394,4,2024-10-25,400
,5,2024-10-26,500
1396,1,2024-10-27,100
1397,2,2024-10-28,200
1398,3,2024-10-29,300
1399,4,2024-10-30,400
1400,5,2024-10-31,500
1401,1,2024-11-01,100
1402,2,2024-11-02,200
1403,3,2024-11-03,300
1404,,2024-11-04,100
1405,5,2024-11-05,500
1406,1,2024-11-06,100
1407,2,2024-11-07,200
1408,3,2024-11-08,300
1409,4,2024-11-09,400
1410,5,2024-11-10,500
1411,1,2024-11-11,100
,2,2024-11-12,200
1413,3,2024-11-13,300
1414,4,2024-11-14,400
1415,5,2024-11-15,500
1416,1,2024-11-16,100
1417,2,2024-11-17,200
1418,3,2024-11-18,300
1419,4,2024-11-19,400
1420,5,2024-11-20,500
1421,1,2024-11-21,100
1422,2,2024-11-22,
1423,3,2024-11-23,300
1424,4,2024-11-24,400
1425,5,2024-11-25,500
1426,1,2024-11-26,100
1427,,2024-11-27,100
1428,3,2024-11-28,300
,4,2024-11-29,400
1430,5,2024-11-30,500
1431,1,2024-12-01,100
1432,2,2024-12-02,200
1433,3,2024-12-03,300
1434,4,2024-12-04,400
1435,5,2024-12-05,500
1436,1,2024-12-06,100
1437,2,2024-12-07,200
1438,3,2024-12-08,300
1439,4,2024-12-09,400
1440,5,2024-12-10,500
1441,1,2024-12-11,100
1442,2,2024-12-12,200
1443,3,2024-12-13,300
1444,4,2024-12-14,400
1445,5,2024-12-15,500
,1,2024-12-16,100
1447,2,2024-12-17,200
1448,3,2024-12-18,300
1449,4,2024-12-19,400
1450,,2024-12-20,100
1451,1,2024-12-21,
1452,2,2024-12-22,200
1453,3,2024-12-23,300
1454,4,2024-12-24,400
1455,5,2024-12-25,500
1456,1,2024-12-26,100
1457,2,2024-12-27,200
1458,3,2024-12-28,300
1459,4,2024-12-29,400
1460,5,2024-12-30,500
1461,1,2024-01-01,100
1462,2,2024-01-02,200
,3,2024-01-03,300
1464,4,2024-01-04,400
1465,5,2024-01-05,500
1466,1,2024-01-06,100
1467,2,2024-01-07,200
1468,3,2024-01-08,300
1469,4,2024-01-09,400
1470,5,2024-01-10,500
1471,1,2024-01-11,100
1472,2,2024-01-12,200
1473,,2024-01-13,100
1474,4,2024-01-14,400
1475,5,2024-01-15,500
1476,1,2024-01-16,100
1477,2,2024-01-17,200
1478,3,2024-01-18,300
1479,4,2024-01-19,400
,5,2024-01-20,
1481,1,2024-01-21,100
1482,2,2024-01-22,200
1483,3,2024-01-23,300
1484,4,2024-01-24,400
1485,5,2024-01-25,500
1486,1,2024-01-26,100
1487,2,2024-01-27,200
1488,3,2024-01-28,300
1489,4,2024-01-29,400
1490,5,2024-01-30,500
1491,1,2024-01-31,100
1492,2,2024-02-01,200
1493,3,2024-02-02,300
1494,4,2024-02-03,400
1495,5,2024-02-04,500
1496,,2024-02-05,100
,2,2024-02-06,200
1498,3,2024-02-07,300
1499,4,2024-02-08,400
1500,5,2024-02-09,500
1501,1,2024-02-10,100
1502,2,2024-02-11,200
1503,3,2024-02-12,300
1504,4,2024-02-13,400
1505,5,2024-02-14,500
1506,1,2024-02-15,100
1507,2,2024-02-16,200
1508,3,2024-02-17,300
1509,4,2024-02-18,
1510,5,2024-02-19,500
1511,1,2024-02-20,100
1512,2,2024-02-21,200
1513,3,2024-02-22,300
,4,2024-02-23,400
1515,5,2024-02-24,500
1516,1,2024-02-25,100
1517,2,2024-02-26,200
1518,3,2024-02-27,300
1519,,2024-02-28,100
1520,5,2024-02-29,500
1521,1,2024-03-01,100
1522,2,2024-03-02,200
1523,3,2024-03-03,300
1524,4,2024-03-04,400
1525,5,2024-03-05,500
1526,1,2024-03-06,100
1527,2,2024-03-07,200
1528,3,2024-03-08,300
1529,4,2024-03-09,400
1530,5,2024-03-10,500
,1,2024-03-11,100
1532,2,2024-03-12,200
1533,3,2024-03-13,300
1534,4,2024-03-14,400
1535,5,2024-03-15,500
1536,1,2024-03-16,100
1537,2,2024-03-17,200
1538,3,2024-03-18,
1539,4,2024-03-19,400
1540,5,2024-03-20,500
1541,1,2024-03-21,100
1542,,2024-03-22,100
1543,3,2024-03-23,300
1544,4,2024-03-24,400
1545,5,2024-03-25,500
1546,1,2024-03-26,100
1547,2,2024-03-27,200
,3,2024-03-28,300
1549,4,2024-03-29,400
1550,5,2024-03-30,500
1551,1,2024-03-31,100
1552,2,2024-04-01,200
1553,3,2024-04-02,300
1554,4,2024-04-03,400
1555,5,2024-04-04,500
1556,1,2024-04-05,100
1557,2,2024-04-06,200
1558,3,2024-04-07,300
1559,4,2024-04-08,400
1560,5,2024-04-09,500
1561,1,2024-04-10,100
1562,2,2024-04-11,200
1563,3,2024-04-12,300
1564,4,2024-04-13,400
,,2024-04-14,100
1566,1,2024-04-15,100
1567,2,2024-04-16,
1568,3,2024-04-17,300
1569,4,2024-04-18,400
1570,5,2024-04-19,500
1571,1,2024-04-20,100
1572,2,2024-04-21,200
1573,3,2024-04-22,300
1574,4,2024-04-23,400
1575,5,2024-04-24,500
1576,1,2024-04-25,100
1577,2,2024-04-26,200
1578,3,2024-04-27,300
1579,4,2024-04-28,400
1580,5,2024-04-29,500
1581,1,2024-04-30,100
,2,2024-05-01,200
1583,3,2024-05-02,300
1584,4,2024-05-03,400
1585,5,2024-05-04,500
1586,1,2024-05-05,100
1587,2,2024-05-06,200
1588,,2024-05-07,100
1589,4,2024-05-08,400
1590,5,2024-05-09,500
1591,1,2024-05-10,100
1592,2,2024-05-11,200
1593,3,2024-05-12,300
1594,4,2024-05-13,400
1595,5,2024-05-14,500
1596,1,2024-05-15,
1597,2,2024-05-16,200
1598,3,2024-05-17,300
,4,2024-05-18,400
1600,5,2024-05-19,500
1601,1,2024-05-20,100
1602,2,2024-05-21,200
1603,3,2024-05-22,300
1604,4,2024-05-23,400
1605,5,2024-05-24,500
1606,1,2024-05-25,100
1607,2,2024-05-26,200
1608,3,2024-05-27,300
1609,4,2024-05-28,400
1610,5,2024-05-29,500
1611,,2024-05-30,100
1612,2,2024-05-31,200
1613,3,2024-06-01,300
1614,4,2024-06-02,400
1615,5,2024-06-03,500
,1,2024-06-04,100
1617,2,2024-06-05,200
1618,3,2024-06-06,300
1619,4,2024-06-07,400
1620,5,2024-06-08,500
1621,1,2024-06-09,100
1622,2,2024-06-10,200
1623,3,2024-06-11,300
1624,4,2024-06-12,400
1625,5,2024-06-13,
1626,1,2024-06-14,100
1627,2,2024-06-15,200
1628,3,2024-06-16,300
1629,4,2024-06-17,400
1630,5,2024-06-18,500
1631,1,2024-06-19,100
1632,2,2024-06-20,200
,3,2024-06-21,300
1634,,2024-06-22,100
1635,5,2024-06-23,500
1636,1,2024-06-24,100
1637,2,2024-06-25,200
1638,3,2024-06-26,300
1639,4,2024-06-27,400
1640,5,2024-06-28,500
1641,1,2024-06-29,100
1642,2,2024-06-30,200
1643,3,2024-07-01,300
1644,4,2024-07-02,400
1645,5,2024-07-03,500
1646,1,2024-07-04,100
1647,2,2024-07-05,200
1648,3,2024-07-06,300
1649,4,2024-07-07,400
,5,2024-07-08,500
1651,1,2024-07-09,100
1652,2,2024-07-10,200
1653,3,2024-07-11,300
1654,4,2024-07-12,
1655,5,2024-07-13,500
1656,1,2024-07-14,100
1657,,2024-07-15,100
1658,3,2024-07-16,300
1659,4,2024-07-17,400
1660,5,2024-07-18,500
1661,1,2024-07-19,100
1662,2,2024-07-20,200
1663,3,2024-07-21,300
1664,4,2024-07-22,400
1665,5,2024-07-23,500
1666,1,2024-07-24,100
,2,2024-07-25,200
1668,3,2024-07-26,300
1669,4,2024-07-27,400
1670,5,2024-07-28,500
1671,1,2024-07-29,100
1672,2,2024-07-30,200
1673,3,2024-07-31,300
1674,4,2024-08-01,400
1675,5,2024-08-02,500
1676,1,2024-08-03,100
1677,2,2024-08-04,200
1678,3,2024-08-05,300
1679,4,2024-08-06,400
1680,,2024-08-07,100
1681,1,2024-08-08,100
1682,2,2024-08-09,200
1683,3,2024-08-10,
,4,2024-08-11,400
1685,5,2024-08-12,500
1686,1,2024-08-13,100
1687,2,2024-08-14,200
1688,3,2024-08-15,300
1689,4,2024-08-16,400
1690,5,2024-08-17,500
1691,1,2024-08-18,100
1692,2,2024-08-19,200
1693,3,2024-08-20,300
1694,4,2024-08-21,400
1695,5,2024-08-22,500
1696,1,2024-08-23,100
1697,2,2024-08-24,200
1698,3,2024-08-25,300
1699,4,2024-08-26,400
1700,5,2024-08-27,500
,1,2024-08-28,100
1702,2,2024-08-29,200
1703,,2024-08-30,100
1704,4,2024-08-31,400
1705,5,2024-09-01,500
1706,1,2024-09-02,100
1707,2,2024-09-03,200
1708,3,2024-09-04,300
1709,4,2024-09-05,400
1710,5,2024-09-06,500
1711,1,2024-09-07,100
1712,2,2024-09-08,
1713,3,2024-09-09,300
1714,4,2024-09-10,400
1715,5,2024-09-11,500
1716,1,2024-09-12,100
1717,2,2024-09-13,200
,3,2024-09-14,300
1719,4,2024-09-15,400
1720,5,2024-09-16,500
1721,1,2024-09-17,100
1722,2,2024-09-18,200
1723,3,2024-09-19,300
1724,4,2024-09-20,400
1725,5,2024-09-21,500
1726,,2024-09-22,100
1727,2,2024-09-23,200
1728,3,2024-09-24,300
1729,4,2024-09-25,400
1730,5,2024-09-26,500
1731,1,2024-09-27,100
1732,2,2024-09-28,200
1733,3,2024-09-29,300
1734,4,2024-09-30,400
,5,2024-10-01,500
1736,1,2024-10-02,100
1737,2,2024-10-03,200
1738,3,2024-10-04,300
1739,4,2024-10-05,400
1740,5,2024-10-06,500
1741,1,2024-10-07,
1742,2,2024-10-08,200
1743,3,2024-10-09,300
1744,4,2024-10-10,400
1745,5,2024-10-11,500
1746,1,2024-10-12,100
1747,2,2024-10-13,200
1748,3,2024-10-14,300
1749,,2024-10-15,100
1750,5,2024-10-16,500
1751,1,2024-10-17,100
,2,2024-10-18,200
1753,3,2024-10-19,300
1754,4,2024-10-20,400
1755,5,2024-10-21,500
1756,1,2024-10-22,100
1757,2,2024-10-23,200
1758,3,2024-10-24,300
1759,4,2024-10-25,400
1760,5,2024-10-26,500
1761,1,2024-10-27,100
1762,2,2024-10-28,200
1763,3,2024-10-29,300
1764,4,2024-10-30,400
1765,5,2024-10-31,500
1766,1,2024-11-01,100
1767,2,2024-11-02,200
1768,3,2024-11-03,300
,4,2024-11-04,400
1770,5,2024-11-05,
1771,1,2024-11-06,100
1772,,2024-11-07,100
1773,3,2024-11-08,300
1774,4,2024-11-09,400
1775,5,2024-11-10,500
1776,1,2024-11-11,100
1777,2,2024-11-12,200
1778,3,2024-11-13,300
1779,4,2024-11-14,400
1780,5,2024-11-15,500
1781,1,2024-11-16,100
1782,2,2024-11-17,200
1783,3,2024-11-18,300
1784,4,2024-11-19,400
1785,5,2024-11-20,500
,1,2024-11-21,100
1787,2,2024-11-22,200
1788,3,2024-11-23,300
1789,4,2024-11-24,400
1790,5,2024-11-25,500
1791,1,2024-11-26,100
1792,2,2024-11-27,200
1793,3,2024-11-28,300
1794,4,2024-11-29,400
1795,,2024-11-30,100
1796,1,2024-12-01,100
1797,2,2024-12-02,200
1798,3,2024-12-03,300
1799,4,2024-12-04,
1800,5,2024-12-05,500
1801,1,2024-12-06,100
1802,2,2024-12-07,200
,3,2024-12-08,300
1804,4,2024-12-09,400
1805,5,2024-12-10,500
1806,1,2024-12-11,100
1807,2,2024-12-12,200
1808,3,2024-12-13,300
1809,4,2024-12-14,400
1810,5,2024-12-15,500
1811,1,2024-12-16,100
1812,2,2024-12-17,200
1813,3,2024-12-18,300
1814,4,2024-12-19,400
1815,5,2024-12-20,500
1816,1,2024-12-21,100
1817,2,2024-12-22,200
1818,,2024-12-23,100
1819,4,2024-12-24,400
,5,2024-12-25,500
1821,1,2024-12-26,100
1822,2,2024-12-27,200
1823,3,2024-12-28,300
1824,4,2024-12-29,400
1825,5,2024-12-30,500
1826,1,2024-01-01,100
1827,2,2024-01-02,200
1828,3,2024-01-03,
1829,4,2024-01-04,400
1830,5,2024-01-05,500
1831,1,2024-01-06,100
1832,2,2024-01-07,200
1833,3,2024-01-08,300
1834,4,2024-01-09,400
1835,5,2024-01-10,500
1836,1,2024-01-11,100
,2,2024-01-12,200
1838,3,2024-01-13,300
1839,4,2024-01-14,400
1840,5,2024-01-15,500
1841,,2024-01-16,100
1842,2,2024-01-17,200
1843,3,2024-01-18,300
1844,4,2024-01-19,400
1845,5,2024-01-20,500
1846,1,2024-01-21,100
1847,2,2024-01-22,200
1848,3,2024-01-23,300
1849,4,2024-01-24,400
1850,5,2024-01-25,500
1851,1,2024-01-26,100
1852,2,2024-01-27,200
1853,3,2024-01-28,300
,4,2024-01-29,400
1855,5,2024-01-30,500
1856,1,2024-01-31,100
1857,2,2024-02-01,
1858,3,2024-02-02,300
1859,4,2024-02-03,400
1860,5,2024-02-04,500
1861,1,2024-02-05,100
1862,2,2024-02-06,200
1863,3,2024-02-07,300
1864,,2024-02-08,100
1865,5,2024-02-09,500
1866,1,2024-02-10,100
1867,2,2024-02-11,200
1868,3,2024-02-12,300
1869,4,2024-02-13,400
1870,5,2024-02-14,500
,1,2024-02-15,100
1872,2,2024-02-16,200
1873,3,2024-02-17,300
1874,4,2024-02-18,400
1875,5,2024-02-19,500
1876,1,2024-02-20,100
1877,2,2024-02-21,200
1878,3,2024-02-22,300
1879,4,2024-02-23,400
1880,5,2024-02-24,500
1881,1,2024-02-25,100
1882,2,2024-02-26,200
1883,3,2024-02-27,300
1884,4,2024-02-28,400
1885,5,2024-02-29,500
1886,1,2024-03-01,
1887,,2024-03-02,100
,3,2024-03-03,300
1889,4,2024-03-04,400
1890,5,2024-03-05,500
1891,1,2024-03-06,100
1892,2,2024-03-07,200
1893,3,2024-03-08,300
1894,4,2024-03-09,400
1895,5,2024-03-10,500
1896,1,2024-03-11,100
1897,2,2024-03-12,200
1898,3,2024-03-13,300
1899,4,2024-03-14,400
1900,5,2024-03-15,500
1901,1,2024-03-16,100
1902,2,2024-03-17,200
1903,3,2024-03-18,300
1904,4,2024-03-19,400
,5,2024-03-20,500
1906,1,2024-03-21,100
1907,2,2024-03-22,200
1908,3,2024-03-23,300
1909,4,2024-03-24,400
1910,,2024-03-25,100
1911,1,2024-03-26,100
1912,2,2024-03-27,200
1913,3,2024-03-28,300
1914,4,2024-03-29,400
1915,5,2024-03-30,
1916,1,2024-03-31,100
1917,2,2024-04-01,200
1918,3,2024-04-02,300
1919,4,2024-04-03,400
1920,5,2024-04-04,500
1921,1,2024-04-05,100
,2,2024-04-06,200
1923,3,2024-04-07,300
1924,4,2024-04-08,400
1925,5,2024-04-09,500
1926,1,2024-04-10,100
1927,2,2024-04-11,200
1928,3,2024-04-12,300
1929,4,2024-04-13,400
1930,5,2024-04-14,500
1931,1,2024-04-15,100
1932,2,2024-04-16,200
1933,,2024-04-17,100
1934,4,2024-04-18,400
1935,5,2024-04-19,500
1936,1,2024-04-20,100
1937,2,2024-04-21,200
1938,3,2024-04-22,300
,4,2024-04-23,400
1940,5,2024-04-24,500
1941,1,2024-04-25,100
1942,2,2024-04-26,200
1943,3,2024-04-27,300
1944,4,2024-04-28,
1945,5,2024-04-29,500
1946,1,2024-04-30,100
1947,2,2024-05-01,200
1948,3,2024-05-02,300
1949,4,2024-05-03,400
1950,5,2024-05-04,500
1951,1,2024-05-05,100
1952,2,2024-05-06,200
1953,3,2024-05-07,300
1954,4,2024-05-08,400
1955,5,2024-05-09,500
,,2024-05-10,100
1957,2,2024-05-11,200
1958,3,2024-05-12,300
1959,4,2024-05-13,400
1960,5,2024-05-14,500
1961,1,2024-05-15,100
1962,2,2024-05-16,200
1963,3,2024-05-17,300
1964,4,2024-05-18,400
1965,5,2024-05-19,500
1966,1,2024-05-20,100
1967,2,2024-05-21,200
1968,3,2024-05-22,300
1969,4,2024-05-23,400
1970,5,2024-05-24,500
1971,1,2024-05-25,100
1972,2,2024-05-26,200
,3,2024-05-27,
1974,4,2024-05-28,400
1975,5,2024-05-29,500
1976,1,2024-05-30,100
1977,2,2024-05-31,200
1978,3,2024-06-01,300
1979,,2024-06-02,100
1980,5,2024-06-03,500
1981,1,2024-06-04,100
1982,2,2024-06-05,200
1983,3,2024-06-06,300
1984,4,2024-06-07,400
1985,5,2024-06-08,500
1986,1,2024-06-09,100
1987,2,2024-06-10,200
1988,3,2024-06-11,300
1989,4,2024-06-12,400
,5,2024-06-13,500
1991,1,2024-06-14,100
1992,2,2024-06-15,200
1993,3,2024-06-16,300
1994,4,2024-06-17,400
1995,5,2024-06-18,500
1996,1,2024-06-19,100
1997,2,2024-06-20,200
1998,3,2024-06-21,300
1999,4,2024-06-22,400
2000,5,2024-06-23,500
2001,1,2024-06-24,100
2002,,2024-06-25,
2003,3,2024-06-26,300
2004,4,2024-06-27,400
2005,5,2024-06-28,500
2006,1,2024-06-29,100
,2,2024-06-30,200
2008,3,2024-07-01,300
2009,4,2024-07-02,400
2010,5,2024-07-03,500
2011,1,2024-07-04,100
2012,2,2024-07-05,200
2013,3,2024-07-06,300
2014,4,2024-07-07,400
2015,5,2024-07-08,500
2016,1,2024-07-09,100
2017,2,2024-07-10,200
2018,3,2024-07-11,300
2019,4,2024-07-12,400
2020,5,2024-07-13,500
2021,1,2024-07-14,100
2022,2,2024-07-15,200
2023,3,2024-07-16,300
,4,2024-07-17,400
2025,,2024-07-18,100
2026,1,2024-07-19,100
2027,2,2024-07-20,200
2028,3,2024-07-21,300
2029,4,2024-07-22,400
2030,5,2024-07-23,500
2031,1,2024-07-24,
2032,2,2024-07-25,200
2033,3,2024-07-26,300
2034,4,2024-07-27,400
2035,5,2024-07-28,500
2036,1,2024-07-29,100
2037,2,2024-07-30,200
2038,3,2024-07-31,300
2039,4,2024-08-01,400
2040,5,2024-08-02,500
,1,2024-08-03,100
2042,2,2024-08-04,200
2043,3,2024-08-05,300
2044,4,2024-08-06,400
2045,5,2024-08-07,500
2046,1,2024-08-08,100
2047,2,2024-08-09,200
2048,,2024-08-10,100
2049,4,2024-08-11,400
2050,5,2024-08-12,500
2051,1,2024-08-13,100
2052,2,2024-08-14,200
2053,3,2024-08-15,300
2054,4,2024-08-16,400
2055,5,2024-08-17,500
2056,1,2024-08-18,100
2057,2,2024-08-19,200
,3,2024-08-20,300
2059,4,2024-08-21,400
2060,5,2024-08-22,
2061,1,2024-08-23,100
2062,2,2024-08-24,200
2063,3,2024-08-25,300
2064,4,2024-08-26,400
2065,5,2024-08-27,500
2066,1,2024-08-28,100
2067,2,2024-08-29,200
2068,3,2024-08-30,300
2069,4,2024-08-31,400
2070,5,2024-09-01,500
2071,,2024-09-02,100
2072,2,2024-09-03,200
2073,3,2024-09-04,300
2074,4,2024-09-05,400
,5,2024-09-06,500
2076,1,2024-09-07,100
2077,2,2024-09-08,200
2078,3,2024-09-09,300
2079,4,2024-09-10,400
2080,5,2024-09-11,500
2081,1,2024-09-12,100
2082,2,2024-09-13,200
2083,3,2024-09-14,300
2084,4,2024-09-15,400
2085,5,2024-09-16,500
2086,1,2024-09-17,100
2087,2,2024-09-18,200
2088,3,2024-09-19,300
2089,4,2024-09-20,
2090,5,2024-09-21,500
2091,1,2024-09-22,100
,2,2024-09-23,200
